Movie_Id,Year,Name,Genres,Primary_Genre,Genre_Source
10146,1985.0,The Creation of the Universe,Drama,Drama,keyword
10147,1954.0,Taxi Driver,Crime|Drama|Thriller,Crime,movielens
10148,2000.0,Va Savoir,Drama,Drama,keyword
10149,1999.0,Pups,Crime|Drama|Thriller,Crime,movielens
10150,1966.0,Blues Masters,Drama,Drama,keyword
10151,2002.0,Crank Yankers: Season 1: Uncensored,Drama,Drama,keyword
10152,1998.0,Waking Ned Devine,Drama,Drama,keyword
10153,1999.0,The Adventures of Sebastian Cole,Drama,Drama,keyword
10154,2003.0,Rita,Drama,Drama,keyword
10155,1994.0,I.Q.,Comedy|Romance,Comedy,movielens
10156,2004.0,George W. Bushisms,Drama,Drama,keyword
10157,2002.0,The Lost Battalion,Drama,Drama,keyword
10158,1995.0,Father of the Bride 2,Romance,Romance,keyword
10159,1970.0,Kelly's Heroes,Action|Comedy|War,Action,movielens
10160,1983.0,Running Brave,Drama,Drama,keyword
10161,2004.0,A Little Snow Fairy Sugar: Special,Drama,Drama,keyword
10162,1973.0,Papillon,Crime|Drama,Crime,movielens
10163,2001.0,Indian,Drama,Drama,keyword
10164,1979.0,Danger UXB,Drama,Drama,keyword
10165,2000.0,Supernova,Adventure|Sci-Fi|Thriller,Adventure,movielens
10166,2004.0,Target of Opportunity,Drama,Drama,keyword
10167,1959.0,One Step Beyond,Drama,Drama,keyword
10168,2003.0,The League of Extraordinary Gentlemen,Drama,Drama,keyword
10169,1991.0,Brides of Christ,Romance,Romance,keyword
10170,2001.0,American Pie 2,Comedy,Comedy,movielens
10171,1995.0,A Kid in King Arthur's Court,Drama,Drama,keyword
10172,1995.0,Never Talk to Strangers,Crime|Drama|Romance|Thriller,Crime,movielens
10173,2004.0,Eulogy,Comedy|Crime|Drama,Comedy,movielens
10174,1992.0,Consenting Adults,Thriller,Thriller,movielens
10175,2003.0,The Pact of Silence,Drama,Drama,keyword
10176,1989.0,Weekend at Bernie's,Comedy,Comedy,movielens
10177,1985.0,Wetherby,Drama,Drama,movielens
10178,2002.0,The Man From Elysian Fields,Drama,Drama,keyword
10179,1937.0,Shall We Dance,Comedy|Musical|Romance,Comedy,movielens
10180,1990.0,Blobermouth,Drama,Drama,keyword
10181,1999.0,Godzilla And Other Movie Monsters,Horror,Horror,keyword
10182,2000.0,The Audrey Hepburn Story,Drama,Drama,keyword
10183,2002.0,Boa,Drama,Drama,keyword
10184,2001.0,The Independent,Drama,Drama,keyword
10185,1995.0,Frasier: Season 3,Drama,Drama,keyword
10186,1941.0,Mr. & Mrs. Smith,Comedy|Romance,Comedy,movielens
10187,2002.0,Lenny Kravitz: Live,Drama,Drama,keyword
10188,1996.0,Mysteries of the Deep: Legendary Shipwrecks: Last Voyage of the Lusitania,Drama,Drama,keyword
10189,2003.0,Mambo Italiano,Comedy,Comedy,movielens
10190,1991.0,Slacker,Comedy|Drama,Comedy,movielens
10191,1952.0,Pat and Mike,Comedy|Romance,Comedy,movielens
10192,1969.0,Mosquito Squadron,Action,Action,movielens
10193,1997.0,Bee Gees: One Night Only,Drama,Drama,keyword
10194,2001.0,Visible Secret,Drama,Drama,keyword
10195,1944.0,Charlie Chan: The Chinese Cat,Drama,Drama,keyword
10196,2003.0,Quick Toning: Abs & Buns of Steel,Drama,Drama,keyword
10197,2001.0,Greenmail,Drama,Drama,keyword
10198,2000.0,102 Dalmatians,Children|Comedy,Children,movielens
10199,2003.0,Hall & Oates: Live in Concert,Documentary,Documentary,keyword
10200,2004.0,Pink Floyd: Inside Pink Floyd: A Critical Review 1967-1974,Drama,Drama,keyword
10201,2003.0,Colosseum: A Gladiator's Story,Drama,Drama,keyword
10202,1982.0,Rudolph and Frosty's Christmas in July,Drama,Drama,keyword
10203,1995.0,Carrington,Drama|Romance,Drama,movielens
10204,2004.0,Pursued,Thriller|Western,Thriller,movielens
10205,2000.0,Galerians: Rion,Drama,Drama,keyword
10206,1974.0,Vampyres,Drama,Drama,keyword
10207,1991.0,God of Gamblers III: Back to Shanghai,Drama,Drama,keyword
10208,1993.0,Attack of the 50 Ft. Woman,Comedy|Sci-Fi,Comedy,movielens
10209,1994.0,No Escape,Action|Drama|Sci-Fi,Action,movielens
10210,1990.0,All the Vermeers in New York,Comedy|Drama|Romance,Comedy,movielens
10211,1965.0,The Avengers '65,Drama,Drama,keyword
10212,1985.0,Weird Science,Comedy|Fantasy|Sci-Fi,Comedy,movielens
10213,1979.0,The Who: The Kids Are Alright,Children,Children,keyword
10214,1997.0,The Relic,Drama,Drama,keyword
10215,1993.0,New Dominion Tank Police,Drama,Drama,keyword
10216,1951.0,Lullaby of Broadway,Drama,Drama,keyword
10217,1995.0,The Babysitter,Drama,Drama,keyword
10218,1957.0,Pyaasa,Drama,Drama,keyword
10219,1968.0,Flesh (Andy Warhol),War,War,keyword
10220,1995.0,Gloria Estefan: Everlasting Gloria,Drama,Drama,keyword
10221,1991.0,Shattered,Mystery|Thriller,Mystery,movielens
10222,1953.0,The War of the Worlds,Action|Adventure|Sci-Fi|Thriller,Action,movielens
10223,2004.0,"Cheating Death, Stealing Life: The Eddie Guerrero Story",Drama,Drama,keyword
10224,1999.0,The Worst Witch: Sorcery and Chips,Horror,Horror,keyword
10225,1993.0,Groundhog Day,Comedy|Fantasy|Romance,Comedy,movielens
10226,2002.0,13 Conversations About One Thing,Drama,Drama,keyword
10227,2001.0,Sweeney Todd in Concert,Drama,Drama,keyword
10228,2002.0,For Real,Drama,Drama,keyword
10229,2004.0,Vanity Fair,Drama|Romance,Drama,movielens
10230,1997.0,Wag the Dog,Comedy,Comedy,movielens
10231,2004.0,Kung Fu Hustle,Drama,Drama,keyword
10232,1992.0,Guncrazy,Crime|Drama|Thriller,Crime,movielens
10233,2003.0,Wonderland: Bonus Material,Drama,Drama,keyword
10234,1994.0,Trial by Jury,Crime|Drama|Thriller,Crime,movielens
10235,2000.0,Teen Spirit: A Tribute to Kurt Cobain,Drama,Drama,keyword
10236,1985.0,Mad Max Beyond Thunderdome,Action|Adventure|Sci-Fi,Action,movielens
10237,1990.0,All About Ah-Long,Drama,Drama,keyword
10238,2004.0,Bellydance Fitness for Weight Loss: Too Hip,Drama,Drama,keyword
10239,1955.0,Seven Year Itch,Drama,Drama,keyword
10240,2001.0,Summer Catch,Comedy|Romance,Comedy,movielens
10241,2000.0,The Legend of Bagger Vance,Drama,Drama,keyword
10242,1993.0,Butterfly Sword,Drama,Drama,keyword
10243,2001.0,Ghosts of Mars,Horror|Sci-Fi|Thriller,Horror,movielens
10244,1995.0,Hard Bounty,Drama,Drama,keyword
10245,1984.0,Star Trek III: The Search for Spock: Bonus Material,Sci-Fi,Sci-Fi,keyword
10246,2002.0,Close Your Eyes,Drama,Drama,keyword
10247,2001.0,Crocodile 2: Death Swamp,Drama,Drama,keyword
10248,1999.0,Taxman,Drama,Drama,keyword
10249,1988.0,Stormy Monday,Crime|Drama,Crime,movielens
10250,2005.0,National Geographic: Inside Shock and Awe,Documentary,Documentary,keyword
10251,2005.0,Samurai 7,Drama,Drama,keyword
10252,1973.0,Fat Albert and the Cosby Kids: The Original Animated Series: Vol. 2,Animation,Animation,keyword
10253,1998.0,The Governess,Drama,Drama,keyword
10254,1944.0,Meet Me in St. Louis,Musical,Musical,movielens
10255,1957.0,An Affair to Remember,Drama,Drama,keyword
10256,1997.0,The 6th Man,Drama,Drama,keyword
10257,2002.0,Prehistoric Planet: The Complete Dino Dynasty,Drama,Drama,keyword
10258,2000.0,Die! Die! Die!,Drama,Drama,keyword
10259,2002.0,Greg the Bunny,Drama,Drama,keyword
10260,2001.0,Real Wheels: Truck Adventures,Drama,Drama,keyword
10261,1997.0,Trial & Error,Drama,Drama,keyword
10262,2002.0,The Adventures of Tom Thumb and Thumbelina,Drama,Drama,keyword
10263,2004.0,Common Wealth,Drama,Drama,keyword
10264,1921.0,The Saphead (Silent),Drama,Drama,keyword
10265,2002.0,Sex Pistols: Never Mind the Bollocks,Drama,Drama,keyword
10266,2004.0,Collateral: Bonus Material,Drama,Drama,keyword
10267,1997.0,Goosebumps: Night of the Living Dummy III,Drama,Drama,keyword
10268,2004.0,Shaolin vs. Evil Dead,Horror,Horror,keyword
10269,1966.0,Dead Heat on a Merry-Go-Round,Comedy|Crime,Comedy,movielens
10270,1993.0,Kung Fu Scholar,Drama,Drama,keyword
10271,1989.0,Chances Are,Comedy|Romance,Comedy,movielens
10272,1995.0,Sliders: Seasons 1 and 2,Drama,Drama,keyword
10273,1954.0,Bad Day at Black Rock,Drama|Thriller|Western,Drama,movielens
10274,1989.0,Road House,Action|Drama,Action,movielens
10275,2004.0,The Girl Next Door,Drama,Drama,keyword
10276,1950.0,Rashomon,Drama,Drama,keyword
10277,1948.0,The Bicycle Thief,Drama,Drama,keyword
10278,2000.0,Highlander 4: Endgame,Drama,Drama,keyword
10279,2004.0,Tom and Jerry: Blast Off to Mars,Drama,Drama,keyword
10280,1993.0,Frasier: Season 1,Drama,Drama,keyword
10281,1999.0,Songcatcher,Drama,Drama,movielens
10282,1998.0,Godzilla,Action|Sci-Fi|Thriller,Action,movielens
10283,2000.0,VeggieTales: King George and the Ducky,Drama,Drama,keyword
10284,1978.0,Doctor Who: The Power of Kroll,Drama,Drama,keyword
10285,2000.0,Ali Zaoua: Prince of the Streets,Drama,Drama,keyword
10286,1989.0,Shag: The Movie,Drama,Drama,keyword
10287,2001.0,Midsomer Murders: Garden of Death,Thriller,Thriller,keyword
10288,2003.0,Redneck Comedy Roundup,Comedy,Comedy,keyword
10289,1993.0,Sherlock Holmes: The Last Vampyre,Drama,Drama,keyword
10290,2002.0,Andy Warhol: The Complete Picture,War,War,keyword
10291,1989.0,Sleepaway Camp III: Teenage Wasteland,Drama,Drama,keyword
10292,2002.0,Noam Chomsky: Distorted Morality: America's War on Terror?,Horror,Horror,keyword
10293,1958.0,House on Haunted Hill,Drama|Horror|Thriller,Drama,movielens
10294,1974.0,The Towering Inferno,Drama,Drama,keyword
10295,1975.0,Shivers,Drama,Drama,keyword
10296,1964.0,The Carpetbaggers,Drama,Drama,keyword
10297,1998.0,Fifteen & Pregnant,Drama,Drama,keyword
10298,2003.0,The Gospel of John,Drama,Drama,keyword
10299,1934.0,L'Atalante,Drama,Drama,keyword
10300,1958.0,Houseboat,Comedy|Romance,Comedy,movielens
10301,2003.0,Soul Hunter,Drama,Drama,keyword
10302,1987.0,Death Wish 4: The Crackdown,Action|Drama,Action,movielens
10303,1999.0,Cybercity,Drama,Drama,keyword
10304,1974.0,Zardoz,Fantasy|Sci-Fi,Fantasy,movielens
10305,2001.0,Chelsea Walls,Drama,Drama,movielens
10306,1996.0,Crossworlds,Action|Comedy|Sci-Fi,Action,movielens
10307,1970.0,Quackser Fortune Has a Cousin in the Bronx,Comedy|Drama|Romance,Comedy,movielens
10308,1964.0,Ed Sullivan Presents The Beatles,Drama,Drama,keyword
10309,2000.0,Turn It Up,Crime|Drama,Crime,movielens
10310,2001.0,Jane White Is Sick & Twisted,Drama,Drama,keyword
10311,1961.0,The Twilight Zone: Vol. 10,Drama,Drama,keyword
10312,2003.0,Girls Kissing,Drama,Drama,keyword
10313,2001.0,Lord of the Rings: The Fellowship of the Ring: Bonus Material,Drama,Drama,keyword
10314,2005.0,The Adventures of Sharkboy & Lavagirl,Drama,Drama,keyword
10315,1960.0,The Millionairess,Comedy|Romance,Comedy,movielens
10316,1981.0,Little House on the Prairie: Season 8,Drama,Drama,keyword
10317,1984.0,Before Stonewall,Drama,Drama,keyword
10318,2002.0,Dream Theater: Metropolis 2000: Scenes From New York,Drama,Drama,keyword
10319,2004.0,Ray Charles: Line in Concert with the Edmonton Symphony,Drama,Drama,keyword
10320,1950.0,Variety Lights,Drama,Drama,movielens
10321,1975.0,"Upstairs, Downstairs: Season 5",Drama,Drama,keyword
10322,2003.0,Coming Out Party,Comedy|Drama,Comedy,movielens
10323,1986.0,The Shaolin Invincibles,Drama,Drama,keyword
10324,1999.0,Slipknot: Welcome to Our Neighborhood,Drama,Drama,keyword
10325,1997.0,Last Stand at Saber River,Western,Western,movielens
10326,1968.0,The Doors: The Doors Are Open,Drama,Drama,keyword
10327,1989.0,Kinjite: Forbidden Subjects,Crime|Thriller,Crime,movielens
10328,1938.0,The Three Stooges: G.I. Stooge,Comedy,Comedy,keyword
10329,2004.0,Doing Hard Time,Drama,Drama,keyword
10330,1966.0,The Tale of Tsar Saltan,Drama,Drama,keyword
10331,1989.0,First Emperor of China: IMAX,Documentary,Documentary,keyword
10332,2001.0,Drive In,Drama,Drama,keyword
10333,2004.0,The Batman: Season 1,Drama,Drama,keyword
10334,2000.0,Slayers: Book of Spells,Drama,Drama,keyword
10335,1988.0,Care Bears: Magical Adventures,Drama,Drama,keyword
10336,2003.0,Best Motoring: Drift Bible,Drama,Drama,keyword
10337,1998.0,Snake Eyes,Action|Crime|Mystery|Thriller,Action,movielens
10338,1965.0,The Agony and the Ecstasy,Drama,Drama,keyword
10339,2004.0,The Grid,Drama,Drama,keyword
10340,1992.0,Sailor Moon: Vol. 6: Adventure Girls,Drama,Drama,keyword
10341,1996.0,Ponette,Drama,Drama,movielens
10342,2002.0,Denise Austin: Pilates for Every Body,Drama,Drama,keyword
10343,1997.0,Out to Sea,Comedy,Comedy,movielens
10344,1986.0,Crocodile Dundee,Adventure|Comedy,Adventure,movielens
10345,1965.0,Cat Ballou,Comedy|Western,Comedy,movielens
10346,1995.0,Two Bits,Drama,Drama,movielens
10347,2001.0,CKY (Landspeed),Drama,Drama,keyword
10348,1995.0,Body Chemistry IV: Full Exposure,Drama,Drama,keyword
10349,1999.0,Black Sabbath: The Last Supper,Drama,Drama,keyword
10350,1979.0,Love on the Run,Romance,Romance,keyword
10351,2004.0,The Defender,Drama,Drama,keyword
10352,2003.0,Lord of the Rings: The Return of the King: Bonus Material,Drama,Drama,keyword
10353,1940.0,The Sea Hawk,Drama,Drama,keyword
10354,2001.0,Monarch of the Glen: Series 3,Drama,Drama,keyword
10355,1997.0,Diary of a Serial Killer,Drama,Drama,keyword
10356,1931.0,Woman in the Moon,Drama,Drama,keyword
10357,1985.0,Thundercats: Season 1: Vol. 1,Drama,Drama,keyword
10358,2004.0,Ocean's Twelve,Action|Comedy|Crime|Thriller,Action,movielens
10359,1999.0,Runaway Bride,Comedy|Romance,Comedy,movielens
10360,1937.0,Lost Horizon,Drama,Drama,movielens
10361,1960.0,The Twilight Zone: Vol. 20,Drama,Drama,keyword
10362,2000.0,MTV: Jackass,Drama,Drama,keyword
10363,1998.0,Pi: Faith in Chaos,Drama,Drama,keyword
10364,2002.0,Sister Helen,Documentary,Documentary,movielens
10365,1980.0,The Dukes of Hazzard: Season 3,Drama,Drama,keyword
10366,2003.0,Mimic 3: Sentinel,Drama,Drama,keyword
10367,1971.0,Everything You Always Wanted to Know About Sex But Were Afraid to Ask,Comedy,Comedy,movielens
10368,2001.0,Triangle,Drama|Horror|Mystery|Thriller,Drama,movielens
10369,1972.0,"Upstairs, Downstairs: Season 2",Drama,Drama,keyword
10370,1998.0,Embrace the Darkness,Drama,Drama,keyword
10371,1998.0,Gods and Monsters,Drama,Drama,movielens
10372,1950.0,All About Eve,Drama,Drama,movielens
10373,1967.0,Something Weird: Special Edition,Drama,Drama,keyword
10374,1997.0,Goosebumps: Scary House,Drama,Drama,keyword
10375,1997.0,My Best Friend's Wedding,Comedy|Romance,Comedy,movielens
10376,2002.0,WWE: King of the Ring 2002,Drama,Drama,keyword
10377,2004.0,Jack O'Lantern,Drama,Drama,keyword
10378,1999.0,The Bone Collector,Drama,Drama,keyword
10379,2001.0,The Score,Drama,Drama,keyword
10380,1996.0,Prisoner of the Mountains,Drama,Drama,keyword
10381,1997.0,Bertie & Elizabeth,Drama,Drama,keyword
10382,1993.0,Heidi,Children|Drama,Children,movielens
10383,2004.0,Norah Jones and the Handsome Band: Live in 2004,Drama,Drama,keyword
10384,2002.0,Sting of the Black Scorpion,Drama,Drama,keyword
10385,1997.0,Goosebumps: Werewolf of Fever Swamp,Drama,Drama,keyword
10386,1995.0,Top Dog,Action|Comedy|Crime|Thriller,Action,movielens
10387,1967.0,One Million Years B.C.,Adventure|Fantasy,Adventure,movielens
10388,1997.0,Gridlock'd,Crime,Crime,movielens
10389,2002.0,The Cockettes,Drama,Drama,keyword
10390,2003.0,Midsomer Murders: Painted in Blood,Horror,Horror,keyword
10391,1999.0,The Bridge,Drama,Drama,keyword
10392,1998.0,The Thin Red Line,Drama,Drama,keyword
10393,2000.0,Just One Time,Drama,Drama,keyword
10394,1973.0,The World's Greatest Athlete,Drama,Drama,keyword
10395,1975.0,Breakheart Pass,Western,Western,movielens
10396,1999.0,After Life,Drama|Horror|Thriller,Drama,movielens
10397,2005.0,Wild Things: Diamonds in the Rough,Mystery|Thriller,Mystery,movielens
10398,2005.0,Curious,Drama,Drama,keyword
10399,1982.0,Idomeneo: Mozart: Metropolitan Opera,Drama,Drama,keyword
10400,2004.0,Gloria Estefan: Live and Unwrapped,Drama,Drama,keyword
10401,1990.0,Aerosmith: The Making of Pump,Documentary,Documentary,keyword
10402,2005.0,Ethan Mao,Drama|Thriller,Drama,movielens
10403,1993.0,Amos & Andrew,Comedy,Comedy,movielens
10404,1984.0,Marlene,Drama,Drama,keyword
10405,1997.0,Don King: Only in America,Drama,Drama,keyword
10406,1995.0,Absolutely Fabulous: Series 3,Drama,Drama,keyword
10407,1995.0,Cutthroat Island,Action|Adventure|Romance,Action,movielens
10408,2000.0,I Come,Drama,Drama,keyword
10409,1964.0,633 Squadron,Drama|War,Drama,movielens
10410,1969.0,The Looking Glass War,War,War,keyword
10411,2004.0,Strawberry Shortcake: Best Pets Yet,Drama,Drama,keyword
10412,2003.0,MTV: Punk'd: Season 1,Drama,Drama,keyword
10413,2002.0,Clockstoppers,Action|Adventure|Sci-Fi|Thriller,Action,movielens
10414,1977.0,Rollercoaster,Drama|Thriller,Drama,movielens
10415,2002.0,16 December,Drama,Drama,keyword
10416,1943.0,Lady of Burlesque,Comedy|Mystery,Comedy,movielens
10417,2000.0,Jesus,Drama,Drama,movielens
10418,1997.0,South Park: Season 1,Drama,Drama,keyword
10419,2000.0,Gossip,Drama|Thriller,Drama,movielens
10420,1984.0,The Muppets Take Manhattan,Children,Children,keyword
10421,2003.0,Scary Movie 3,Comedy|Horror,Comedy,movielens
10422,1999.0,The Legend of Sleepy Hollow,Drama,Drama,keyword
10423,1997.0,Rosewood,Action|Drama,Action,movielens
10424,1993.0,Carlito's Way,Crime|Drama,Crime,movielens
10425,2003.0,Willard,Drama|Horror|Thriller,Drama,movielens
10426,1958.0,Auntie Mame,Comedy|Drama,Comedy,movielens
10427,1971.0,The Best of MusikLaden: Procol Harum,Drama,Drama,keyword
10428,1984.0,Splash: 20th Anniversary Edition,Drama,Drama,keyword
10429,2003.0,Final Destination 2,Horror|Thriller,Horror,movielens
10430,1994.0,Wagons East,Comedy|Western,Comedy,movielens
10431,2003.0,Growing up with Winnie the Pooh: A Great Day of Discovery,Drama,Drama,keyword
10432,1988.0,Tibet: Windham Hill,Drama,Drama,keyword
10433,1953.0,Stalag 17,Drama|War,Drama,movielens
10434,1996.0,Zero Woman: The Accused,Drama,Drama,keyword
10435,1993.0,The Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom,Thriller,Thriller,keyword
10436,2000.0,Road Trip,Comedy,Comedy,movielens
10437,1982.0,Missing,Drama|Mystery|Thriller,Drama,movielens
10438,1972.0,The King of Marvin Gardens,Drama,Drama,keyword
10439,1928.0,The Circus,Crime|Drama|Thriller,Crime,movielens
10440,1995.0,Tales from the Crypt: The Robert Zemeckis Collection,Drama,Drama,keyword
10441,2004.0,Fred Rogers: America's Favorite Neighbor,Drama,Drama,keyword
10442,2000.0,Better Living Through Circuitry,Documentary,Documentary,movielens
10443,1963.0,Bay of Angels,Drama,Drama,keyword
10444,1998.0,Besieged,Drama,Drama,keyword
10445,1963.0,The Andy Griffith Show: Vol 1: High Noon at Mayberry / The Loaded Goat,Drama,Drama,keyword
10446,1993.0,The Remains of the Day,Drama,Drama,keyword
10447,2005.0,Blue's Clues: Blue's Room: Alphabet Power,Drama,Drama,keyword
10448,1993.0,Who's the Man?,Comedy,Comedy,movielens
10449,2005.0,No Direction Home: Bob Dylan,Documentary,Documentary,movielens
10450,1943.0,Sherlock Holmes Faces Death,Crime|Mystery,Crime,movielens
10451,1971.0,A Clockwork Orange,Drama,Drama,keyword
10452,1988.0,Full Moon in Blue Water,Drama,Drama,movielens
10453,1968.0,The Complete Monterey Pop Festival,Drama,Drama,keyword
10454,1998.0,Stonebrook,Drama,Drama,keyword
10455,1993.0,To Dance With the White Dog,Drama,Drama,keyword
10456,1989.0,Campion: Police at the Funeral,Drama,Drama,keyword
10457,1999.0,French: Vol. 1: The Standard Deviants,Drama,Drama,keyword
10458,1955.0,Picnic,Drama,Drama,movielens
10459,2003.0,The Inspector Lynley Mysteries: In the Presence of the Enemy,Drama,Drama,keyword
10460,1988.0,Red Dwarf: Series 1,War,War,keyword
10461,1993.0,Searching for Bobby Fischer,Drama,Drama,movielens
10462,2001.0,Cruel and Unusual,Drama,Drama,keyword
10463,1995.0,Fist of the North Star,Action|Thriller,Action,movielens
10464,1995.0,Tenchi Muyo! Ryo Ohki,Drama,Drama,keyword
10465,2002.0,Bruce Springsteen and The E Street Band: Live in Barcelona,Drama,Drama,keyword
10466,1955.0,Lady and the Tramp,Animation|Children|Comedy|Romance,Animation,movielens
10467,1997.0,Music From Another Room,Drama|Romance,Drama,movielens
10468,1999.0,70 Years of Popeye,Drama,Drama,keyword
10469,2002.0,Malevolent,Drama,Drama,keyword
10470,1999.0,A Saintly Switch,Horror,Horror,keyword
10471,1998.0,Spawn 2,Drama,Drama,keyword
10472,2004.0,Since Otar Left,Drama,Drama,keyword
10473,1979.0,More American Graffiti,Comedy,Comedy,movielens
10474,1966.0,Khartoum,Action|Adventure|Drama|War,Action,movielens
10475,2002.0,Let's Dance Salsa: Beginning Lessons 2,Drama,Drama,keyword
10476,1932.0,Trouble in Paradise,Comedy|Romance,Comedy,movielens
10477,1965.0,Guide,Drama,Drama,keyword
10478,1999.0,Arthur's Quest,Drama,Drama,keyword
10479,1987.0,Unsolved Mysteries: UFOs,Drama,Drama,keyword
10480,1980.0,The Private Eyes,Drama,Drama,keyword
10481,1999.0,Tail Lights Fade,Drama,Drama,keyword
10482,2002.0,The Adventures of Jimmy Neutron: Jet Fusion,Drama,Drama,keyword
10483,1972.0,Au Pair Girls,Drama,Drama,keyword
10484,1925.0,Sally of the Sawdust,Drama,Drama,keyword
10485,2000.0,Shriek If You Know What I Did Last Friday the 13th,Drama,Drama,keyword
10486,1988.0,Friday the 13th: Part 7: The New Blood,Horror,Horror,keyword
10487,2002.0,Ayurveda: The Art of Being,Drama,Drama,keyword
10488,2004.0,The Ultimate National Geographic WWII Collection,Documentary,Documentary,keyword
10489,1937.0,The Edge of the World,Drama,Drama,keyword
10490,1999.0,Bravo Two Zero,Adventure|Thriller|War,Adventure,movielens
10491,1962.0,Dr. No,Action|Adventure|Thriller,Action,movielens
10492,1997.0,Stomp: Stomp Out Loud,Drama,Drama,keyword
10493,1995.0,Hunted,Drama,Drama,keyword
10494,2003.0,The Reagans,Drama,Drama,keyword
10495,2000.0,Land of the Mammoth,Drama,Drama,keyword
10496,1999.0,Thakshak,Drama,Drama,keyword
10497,1981.0,Bustin' Loose,Comedy,Comedy,movielens
10498,1998.0,Surrender Dorothy,Drama,Drama,movielens
10499,1995.0,Iron Eagle 4: On the Attack,Drama,Drama,keyword
10500,2003.0,Justin Timberlake: Live from London,Drama,Drama,keyword
10501,2004.0,5ive Days to Midnight,Drama,Drama,keyword
10502,1991.0,Critters 4,Comedy|Horror|Sci-Fi,Comedy,movielens
10503,1994.0,The Cowboy Way,Drama,Drama,keyword
10504,2001.0,And the Band Played On,Drama,Drama,movielens
10505,2000.0,Loser,Comedy|Romance,Comedy,movielens
10506,2003.0,Pinjar,Drama,Drama,keyword
10507,1997.0,Sapnay,Drama,Drama,keyword
10508,2001.0,Classic Albums: Iron Maiden: Number of the Beast,Drama,Drama,keyword
10509,1977.0,Candleshoe,Adventure|Children|Comedy,Adventure,movielens
10510,1991.0,Guilty by Suspicion,Drama,Drama,movielens
10511,1974.0,Amazing Grace,Drama|Romance,Drama,movielens
10512,2004.0,Las Vegas: Season 2,Drama,Drama,keyword
10513,2001.0,La Repetition,Drama,Drama,keyword
10514,1999.0,Tale of the Mummy,Adventure|Fantasy|Horror,Adventure,movielens
10515,2000.0,But Forever in My Mind,Comedy|Drama,Comedy,movielens
10516,2001.0,Strictly Sinatra,Drama,Drama,keyword
10517,2004.0,When Will I Be Loved?,Drama,Drama,movielens
10518,1999.0,A Man Called Hero,Drama,Drama,keyword
10519,2003.0,The Howlin' Wolf Story,Drama,Drama,keyword
10520,1999.0,Wind in the Willows,Adventure|Animation|Children|Comedy,Adventure,movielens
10521,2004.0,Cops: Bad Girls,Drama,Drama,keyword
10522,1987.0,Aria,Comedy|Drama,Comedy,movielens
10523,1937.0,Bulldog Drummond Escapes/ Bulldog Drummond's Secret Police,Drama,Drama,keyword
10524,2004.0,NFL Films Super Bowl Collection: Super Bowl XXI-XXX,Drama,Drama,keyword
10525,2003.0,The Heroic Duo,Drama,Drama,keyword
10526,1997.0,McHale's Navy,Comedy|War,Comedy,movielens
10527,1998.0,Small Soldiers,Animation|Children|Fantasy|War,Animation,movielens
10528,1998.0,Night Warriors #1: Darkstalker's Revenge: Alpha,War,War,keyword
10529,1956.0,The Rainmaker,Drama,Drama,keyword
10530,1999.0,Vaastav,Drama,Drama,keyword
10531,2000.0,Diplomatic Siege,Action|Thriller,Action,movielens
10532,2000.0,Titus: Seasons 1 & 2,Drama,Drama,keyword
10533,2001.0,Hellion: The Devil's Playground,Horror,Horror,keyword
10534,1996.0,Kimera: Vol. 1,Drama,Drama,keyword
10535,2002.0,ECW: Wrestlepalooza '97,Drama,Drama,keyword
10536,1998.0,James Taylor: Live at the Beacon Theatre,Drama,Drama,keyword
10537,2001.0,America: A Tribute to Heroes,Drama,Drama,keyword
10538,2002.0,Citizen Toxie: The Toxic Avenger IV,Action|Comedy|Horror,Action,movielens
10539,1985.0,Doctor Who: The Two Doctors,Drama,Drama,keyword
10540,2004.0,Good Night Maisy,Drama,Drama,keyword
10541,1991.0,The Commish: Season 1,Drama,Drama,keyword
10542,1997.0,The Adventures of Paddington Bear,Drama,Drama,keyword
10543,1992.0,Zebrahead,Drama,Drama,movielens
10544,1999.0,The Tavern,Drama,Drama,keyword
10545,2003.0,Love Comes Softly,Drama|Romance|Western,Drama,movielens
10546,1973.0,Season of the Witch,Adventure|Drama|Fantasy,Adventure,movielens
10547,1995.0,Swan Lake: Tchaikovsky (Matthew Bourne),Drama,Drama,keyword
10548,1956.0,Jubal,Western,Western,movielens
10549,2000.0,Attention Shoppers,Drama,Drama,keyword
10550,2003.0,Cold Mountain,Drama|Romance|War,Drama,movielens
10551,1999.0,Deterrence,Drama|Thriller,Drama,movielens
10552,2003.0,The Forsyte Saga: Series 2,Drama,Drama,keyword
10553,2000.0,Rock: The People's Champ: WWF,Drama,Drama,keyword
10554,1959.0,The Diary of Anne Frank,Drama|War,Drama,movielens
10555,2004.0,Masti,Comedy,Comedy,movielens
10556,1994.0,Destiny in Space: IMAX,Sci-Fi,Sci-Fi,keyword
10557,1994.0,"Good Night, Gorilla",Drama,Drama,keyword
10558,1970.0,Bed and Board,Drama,Drama,keyword
10559,1941.0,Citizen Kane: Bonus Material,Drama,Drama,keyword
10560,1957.0,Witness for the Prosecution,Drama|Mystery|Thriller,Drama,movielens
10561,2005.0,Ice Princess,Children|Comedy|Drama,Children,movielens
